"Time_Iter",    "Cur_Time"    ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
        119,        0.09998737,      -6.433356992,      -3.306203696,       -3.66041772,      -1.009003826,          6383.475,     0.02648383095,       1.183543814,                 0,                 0,                 0,     0.03722758475,     -0.1794387444,       1.170161993,                 0,       44.68929802
        120,         0.1008276,      -6.424170973,      -3.290717519,      -3.646194067,     -0.9932344789,          6383.475,     0.02738843236,       1.191542681,                 0,                 0,                 0,     0.03736289646,     -0.1799368746,       1.178196421,                 0,       43.50532608
        121,        0.10166783,      -6.416042382,      -3.276439625,      -3.633199847,     -0.9785902815,          6383.475,     0.02828961137,        1.19965427,                 0,                 0,                 0,     0.03747354234,     -0.1804579493,       1.186341266,                 0,       42.40617711
        122,        0.10250806,      -6.408938366,      -3.263305101,      -3.621375796,     -0.9650234697,          6383.475,     0.02918471842,       1.207862895,                 0,                 0,                 0,     0.03755931738,     -0.1810018536,       1.194580617,                 0,       41.38682709
        123,        0.10334829,      -6.402832759,      -3.251256277,      -3.610665755,     -0.9524841945,          6383.475,     0.03007101174,        1.21615235,                 0,                 0,                 0,     0.03761999395,     -0.1815684738,       1.202898039,                 0,       40.44268149
        124,        0.10418852,      -6.397705356,      -3.240241575,      -3.601018585,     -0.9409218643,          6383.475,     0.03094564617,       1.224505921,                 0,                 0,                 0,     0.03765537561,     -0.1821577094,        1.21127658,                 0,       39.56957027
        125,        0.10502875,      -6.393546363,       -3.23022549,      -3.592396481,     -0.9303209474,          6383.475,     0.03180567808,        1.23290643,                 0,                 0,                 0,     0.03766532257,     -0.1827694764,       1.219698809,                 0,       38.76372095
        126,        0.10586898,      -6.390329284,      -3.221171566,      -3.584759489,     -0.9206402922,          6383.475,     0.03264808169,       1.241336295,                 0,                 0,                 0,     0.03764975175,     -0.1834037014,       1.228146887,                 0,       38.02172227
        127,        0.10670921,      -6.388037836,      -3.213054585,      -3.578084426,     -0.9118587534,          6383.475,     0.03346978072,       1.249777628,                 0,                 0,                 0,     0.03760861843,      -0.184060308,       1.236602664,                 0,       37.34047851
        128,        0.10754944,      -6.386658083,      -3.205856233,      -3.572348882,     -0.9039607628,          6383.475,     0.03426766678,       1.258212331,                 0,                 0,                 0,     0.03754190508,     -0.1847392144,       1.245047776,                 0,       36.71718704
        129,        0.10838967,      -6.386182976,      -3.199560505,      -3.567538434,     -0.8969346589,          6383.475,     0.03503863275,       1.266622247,                 0,                 0,                 0,     0.03744962233,     -0.1854403277,       1.253463803,                 0,       36.14930569
        130,         0.1092299,      -6.386615048,      -3.194162688,      -3.563648999,     -0.8907836554,          6383.475,     0.03577957939,       1.274989274,                 0,                 0,                 0,     0.03733184373,     -0.1861635568,       1.261832381,                 0,       35.63455177
        131,        0.11007013,      -6.387960401,      -3.189658376,      -3.560678522,      -0.885508799,          6383.475,     0.03648745394,       1.283295506,                 0,                 0,                 0,     0.03718874858,     -0.1869087986,       1.270135344,                 0,        35.1708702
        132,        0.11091036,      -6.390231013,      -3.186042623,      -3.558620161,     -0.8811133207,          6383.475,      0.0371592685,       1.291523355,                 0,                 0,                 0,     0.03702065797,     -0.1876759414,       1.278354853,                 0,       34.75642572
        133,        0.11175059,      -6.393441183,      -3.183314745,      -3.557474421,     -0.8776026676,          6383.475,     0.03779212108,       1.299655641,                 0,                 0,                 0,     0.03682804881,     -0.1884648598,       1.286473484,                 0,       34.38959243
        134,        0.11259082,      -6.397613182,      -3.181477028,      -3.557242403,     -0.8749854915,          6383.475,     0.03838323145,       1.307675651,                 0,                 0,                 0,     0.03661154082,     -0.1892753899,       1.294474298,                 0,       34.06893066
        135,        0.11343105,      -6.402771143,      -3.180541503,      -3.557950672,     -0.8732844971,          6383.475,     0.03893003017,       1.315567113,                 0,                 0,                 0,     0.03637188032,     -0.1901072362,       1.302340821,                 0,       33.79311824
        136,        0.11427128,        -6.4089113,      -3.180518349,      -3.559602323,     -0.8724920484,          6383.475,     0.03942998501,       1.323314325,                 0,                 0,                 0,     0.03610988757,      -0.190960166,       1.310057151,                 0,        33.5611166
        137,        0.11511151,      -6.416088044,      -3.181408091,      -3.562189336,     -0.8726324507,          6383.475,     0.03988066346,       1.330902002,                 0,                 0,                 0,     0.03582645661,     -0.1918339207,       1.317607814,                 0,       33.37211286
        138,        0.11595174,      -6.424326233,      -3.183233362,      -3.565732222,     -0.8737224211,          6383.475,     0.04027975736,       1.338315343,                 0,                 0,                 0,     0.03552252882,     -0.1927282031,       1.324977832,                 0,       33.22550657
        139,        0.11679197,      -6.433673644,      -3.186018291,      -3.570248979,     -0.8757931988,          6383.475,     0.04062514935,       1.345540028,                 0,                 0,                 0,     0.03519909096,     -0.1936426118,       1.332152735,                 0,       33.12086355
        140,         0.1176322,      -6.444189703,      -3.189796993,      -3.575766302,     -0.8788855333,          6383.475,     0.04091488873,       1.352562243,                 0,                 0,                 0,     0.03485717399,     -0.1945766691,       1.339118579,                 0,       33.05794749
        141,        0.11847243,       -6.45593341,      -3.194592135,      -3.582297593,     -0.8830190252,          6383.475,     0.04114716771,       1.359368699,                 0,                 0,                 0,     0.03449785034,     -0.1955298476,       1.345861965,                 0,       33.03675015
