"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
669, 2.421150048834091e-01, -9.864642761623399e-02, 1.198382485098232e+00, 1.493077311330726e+02, -7.400470114542130e+00, 2.549383985129024e+05
670, 2.488749789542999e-01, -9.895922778594161e-02, 1.198496806395146e+00, 1.491824182087151e+02, -6.416338070766276e+00, 2.549561311702249e+05
671, 2.556969143664585e-01, -9.923071844841601e-02, 1.198630380976214e+00, 1.491026575364078e+02, -5.458959870951784e+00, 2.549797636863290e+05
672, 2.625791279094062e-01, -9.946110776314984e-02, 1.198779720700899e+00, 1.490321989804081e+02, -4.525656748866177e+00, 2.550072574132239e+05
673, 2.695199214999483e-01, -9.965063330352045e-02, 1.198968018515620e+00, 1.489247742539999e+02, -3.614470732636975e+00, 2.550417829988604e+05
674, 2.765175826011237e-01, -9.979956153036303e-02, 1.199207720901805e+00, 1.488070948040258e+02, -2.725925272821517e+00, 2.550868699301503e+05
675, 2.835703846447422e-01, -9.990818721139964e-02, 1.199275566961810e+00, 1.486487968438670e+02, -1.859209323830498e+00, 2.550949208999970e+05
676, 2.906765874574329e-01, -9.997683278926264e-02, 1.199575741816360e+00, 1.484313864858603e+02, -1.014302665257675e+00, 2.551494718678774e+05
677, 2.978344376900168e-01, -1.000058477009823e-01, 1.199819646860901e+00, 1.482650642487963e+02, -1.917551641409688e-01, 2.551942899508305e+05
678, 3.050421692500324e-01, -9.999560765193170e-02, 1.200022334776745e+00, 1.480614648298015e+02, 6.094723993417226e-01, 2.552293738999186e+05
679, 3.122980037375363e-01, -9.994651384733025e-02, 1.200298846291206e+00, 1.478523708683313e+02, 1.389619502747115e+00, 2.552798034661705e+05
680, 3.196001508840162e-01, -9.985899218449677e-02, 1.200548032534521e+00, 1.476160613767455e+02, 2.148810256866812e+00, 2.553237316578451e+05
681, 3.269468089938628e-01, -9.973349240913626e-02, 1.200858439333288e+00, 1.473783561551759e+02, 2.887648067182675e+00, 2.553805066952494e+05
682, 3.343361653891180e-01, -9.957048723900046e-02, 1.201087785053254e+00, 1.471233368402709e+02, 3.606223684419679e+00, 2.554199155838789e+05
683, 3.417663968567149e-01, -9.937047145833068e-02, 1.201409284219681e+00, 1.468518213479215e+02, 4.304798069634827e+00, 2.554780719934824e+05
684, 3.492356700981871e-01, -9.913396098653490e-02, 1.201725602661685e+00, 1.465776133100562e+02, 4.984086691838780e+00, 2.555351707298625e+05
685, 3.567421421821058e-01, -9.886149192456706e-02, 1.202022031085336e+00, 1.462970659910325e+02, 5.644382497960908e+00, 2.555880111312654e+05
686, 3.642839609988386e-01, -9.855361958250815e-02, 1.202331234585304e+00, 1.460228561719033e+02, 6.286605747448478e+00, 2.556438337321478e+05
687, 3.718592657174215e-01, -9.821091749185383e-02, 1.202682945972383e+00, 1.457202510133902e+02, 6.909643080519968e+00, 2.557076213694779e+05
688, 3.794661872448098e-01, -9.783397640598283e-02, 1.202987429544800e+00, 1.454213708178072e+02, 7.515229975849230e+00, 2.557617832208913e+05
689, 3.871028486868879e-01, -9.742340329229383e-02, 1.203331119586006e+00, 1.451185758365268e+02, 8.103424368834013e+00, 2.558240617355615e+05
690, 3.947673658117145e-01, -9.697982031941532e-02, 1.203665142134920e+00, 1.447939878844593e+02, 8.673535903671921e+00, 2.558836484752767e+05
691, 4.024578475144406e-01, -9.650386384289149e-02, 1.204021570733178e+00, 1.444600929941221e+02, 9.226524240399993e+00, 2.559476572092920e+05
692, 4.101723962837054e-01, -9.599618339267749e-02, 1.204354284108864e+00, 1.441213100605731e+02, 9.763000874207354e+00, 2.560066224655385e+05
693, 4.179091086700791e-01, -9.545744066565232e-02, 1.204659334820472e+00, 1.437855802213950e+02, 1.028389411435548e+01, 2.560599885929455e+05
694, 4.256660757555356e-01, -9.488830852637355e-02, 1.205073525369881e+00, 1.434280309576305e+02, 1.078777741928963e+01, 2.561354187788600e+05
695, 4.334413836245174e-01, -9.428947001910555e-02, 1.205411423409927e+00, 1.430725725766127e+02, 1.127670268594847e+01, 2.561950724647836e+05
696, 4.412331138361518e-01, -9.366161739411061e-02, 1.205800912654746e+00, 1.427430180662240e+02, 1.175305550720662e+01, 2.562664167888181e+05
697, 4.490393438975993e-01, -9.300545115105006e-02, 1.206170101387660e+00, 1.423876905157276e+02, 1.221306679392330e+01, 2.563326979948902e+05
698, 4.568581477383886e-01, -9.232167910222655e-02, 1.206509621723542e+00, 1.420092588344333e+02, 1.265709940281656e+01, 2.563920548383768e+05
699, 4.646875961856994e-01, -9.161101545825534e-02, 1.206885052754647e+00, 1.416634729187001e+02, 1.309046300865833e+01, 2.564600491729018e+05
700, 4.725257574402499e-01, -9.087417993863736e-02, 1.207228616352214e+00, 1.412924419626742e+02, 1.350832146079828e+01, 2.565205837070666e+05
701, 4.803706975530355e-01, -9.011189690950437e-02, 1.207612385282056e+00, 1.409485538232803e+02, 1.391598267488358e+01, 2.565904550563357e+05
702, 4.882204809025122e-01, -8.932489455070637e-02, 1.207990636814534e+00, 1.405759476775729e+02, 1.430838216325279e+01, 2.566582432850120e+05
703, 4.960731706720341e-01, -8.851390405423332e-02, 1.208359062807112e+00, 1.401875526904231e+02, 1.468697905808172e+01, 2.567234875521891e+05
704, 5.039268293279655e-01, -8.767965885572782e-02, 1.208727187121498e+00, 1.398477782140821e+02, 1.505893328118907e+01, 2.567903292976534e+05
705, 5.117795190974872e-01, -8.682289390081556e-02, 1.209133022264669e+00, 1.394828142228399e+02, 1.541686213552461e+01, 2.568642219847931e+05
706, 5.196293024469213e-01, -8.594434494761564e-02, 1.209444234926822e+00, 1.390845907541571e+02, 1.575998590991807e+01, 2.569172980595024e+05
707, 5.274742425597391e-01, -8.504474790678204e-02, 1.209876218641386e+00, 1.387172330903742e+02, 1.609581826368109e+01, 2.569966231025340e+05
708, 5.353124038142896e-01, -8.412483822015568e-02, 1.210231461635009e+00, 1.383357697028997e+02, 1.641961266988035e+01, 2.570594979555495e+05
709, 5.431418522615684e-01, -8.318535027888158e-02, 1.210607037077913e+00, 1.379630734262909e+02, 1.673436699420828e+01, 2.571269305958478e+05
710, 5.509606561023686e-01, -8.222701688176864e-02, 1.210971007310232e+00, 1.375900350034023e+02, 1.703935025100440e+01, 2.571919548935606e+05
711, 5.587668861638160e-01, -8.125056873441003e-02, 1.211362751433044e+00, 1.372205902822150e+02, 1.733537977565554e+01, 2.572629155971559e+05
712, 5.665586163754713e-01, -8.025673398936747e-02, 1.211733872240484e+00, 1.368403684321348e+02, 1.762094790338084e+01, 2.573292421253542e+05
713, 5.743339242444320e-01, -7.924623782762753e-02, 1.212082717025951e+00, 1.364566035145027e+02, 1.789723600885159e+01, 2.573908277103625e+05
714, 5.820908913299101e-01, -7.821980208122289e-02, 1.212451393084838e+00, 1.360738096801478e+02, 1.816512678421451e+01, 2.574566063942571e+05
715, 5.898276037162619e-01, -7.717814489692035e-02, 1.212844630565092e+00, 1.357030374712128e+02, 1.842642617938885e+01, 2.575279251483168e+05
716, 5.975421524855805e-01, -7.612198044042058e-02, 1.213205437657931e+00, 1.353293953819882e+02, 1.867945149616531e+01, 2.575924036572808e+05
717, 6.052326341882637e-01, -7.505201864069438e-02, 1.213569197906182e+00, 1.349526370152110e+02, 1.892443248896300e+01, 2.576574184093856e+05
718, 6.128971513131120e-01, -7.396896497348845e-02, 1.213953812090198e+00, 1.345768211931685e+02, 1.916220347282590e+01, 2.577268376009008e+05
719, 6.205338127551900e-01, -7.287352028331895e-02, 1.214315097011941e+00, 1.342066210029102e+02, 1.939371544295693e+01, 2.577915899566187e+05
720, 6.281407342825357e-01, -7.176638064272123e-02, 1.214687777996310e+00, 1.338408946464322e+02, 1.961909825830180e+01, 2.578588851180932e+05
721, 6.357160390011714e-01, -7.064823724759384e-02, 1.215059824154994e+00, 1.334710868502607e+02, 1.983736181755423e+01, 2.579259367293157e+05
722, 6.432578578178620e-01, -6.951977634733675e-02, 1.215433042195006e+00, 1.330725482455261e+02, 2.004501449429609e+01, 2.579923343516047e+05
723, 6.507643299018128e-01, -6.838167920808655e-02, 1.215785567140916e+00, 1.326966671450849e+02, 2.024996701326549e+01, 2.580551604824366e+05
724, 6.582336031432530e-01, -6.723462210770158e-02, 1.216147449634297e+00, 1.323315302317013e+02, 2.045074355712048e+01, 2.581203038964570e+05
725, 6.656638346108602e-01, -6.607927636043265e-02, 1.216502129066392e+00, 1.319476594627345e+02, 2.064301701385916e+01, 2.581833688923801e+05
726, 6.730531910061375e-01, -6.491630836967793e-02, 1.216883441760270e+00, 1.315760485080699e+02, 2.083180309570486e+01, 2.582524065802851e+05
727, 6.803998491159837e-01, -6.374637970664514e-02, 1.217249825238930e+00, 1.311937988786068e+02, 2.101370958557532e+01, 2.583180132725693e+05
728, 6.877019962624213e-01, -6.257014721299918e-02, 1.217630168258129e+00, 1.307950877241562e+02, 2.118793328784511e+01, 2.583860403890036e+05
729, 6.949578307499887e-01, -6.138826312525115e-02, 1.217971743569149e+00, 1.304153097187805e+02, 2.136037343924652e+01, 2.584465938596286e+05
730, 7.021655623099720e-01, -6.020137521878460e-02, 1.218356795909101e+00, 1.300518261307906e+02, 2.153087704443587e+01, 2.585167614147212e+05
731, 7.093234125425241e-01, -5.901012696905009e-02, 1.218716825311755e+00, 1.296627996837389e+02, 2.169270341248987e+01, 2.585809269442246e+05
732, 7.164296153552256e-01, -5.781515772781309e-02, 1.219114465612932e+00, 1.292717383689270e+02, 2.184985775740031e+01, 2.586529107511379e+05
733, 7.234824173988231e-01, -5.661710291194733e-02, 1.219439719880116e+00, 1.288801387955585e+02, 2.200274216730779e+01, 2.587097863921528e+05
734, 7.304800785000297e-01, -5.541659420237161e-02, 1.219861559499675e+00, 1.285290751614029e+02, 2.215858366938291e+01, 2.587881199150520e+05
735, 7.374208720905717e-01, -5.421425975083335e-02, 1.220149459333035e+00, 1.281286467599534e+02, 2.230207578901810e+01, 2.588369706886868e+05
736, 7.443030856335305e-01, -5.301072439191651e-02, 1.220563673861444e+00, 1.277391576971379e+02, 2.244370016356165e+01, 2.589125736211186e+05
737, 7.511250210456947e-01, -5.180660985805568e-02, 1.220942985116416e+00, 1.273270501633049e+02, 2.257768287977731e+01, 2.589802186655441e+05
738, 7.578849951165800e-01, -5.060253499502117e-02, 1.221309887432593e+00, 1.269212476037148e+02, 2.270920454272433e+01, 2.590454969752350e+05
739, 7.645813399237362e-01, -4.939911597554414e-02, 1.221658069134833e+00, 1.265359795612966e+02, 2.284097080281918e+01, 2.591075227528939e+05
740, 7.712124032442818e-01, -4.819696650873288e-02, 1.222057039074872e+00, 1.261338280697181e+02, 2.296636373186910e+01, 2.591796731384039e+05
741, 7.777765489625657e-01, -4.699669804298568e-02, 1.222444205754242e+00, 1.257224377158152e+02, 2.308679763508864e+01, 2.592491081550933e+05
742, 7.842721574738731e-01, -4.579891996016054e-02, 1.222786915070945e+00, 1.253130953207242e+02, 2.320440178535830e+01, 2.593093486301702e+05
743, 7.906976260839375e-01, -4.460423975885777e-02, 1.223203057156527e+00, 1.249207716518301e+02, 2.332205486215468e+01, 2.593854801761990e+05
744, 7.970513694045890e-01, -4.341326322464324e-02, 1.223572964614826e+00, 1.244790474097588e+02, 2.342739997632416e+01, 2.594504930060246e+05
745, 8.033318197447151e-01, -4.222659458534114e-02, 1.223944454535265e+00, 1.240688847445948e+02, 2.353563202449135e+01, 2.595168223776136e+05
746, 8.095374274971497e-01, -4.104483664935064e-02, 1.224391153331134e+00, 1.236421297055310e+02, 2.363773779912466e+01, 2.595984070396376e+05
747, 8.156666615210770e-01, -3.986859092523641e-02, 1.224735977288850e+00, 1.232077433846866e+02, 2.373541456982109e+01, 2.596585087999134e+05
748, 8.217180095197181e-01, -3.869845772092080e-02, 1.225147971492677e+00, 1.227788376897588e+02, 2.383121160433060e+01, 2.597328504428881e+05
749, 8.276899784134586e-01, -3.753503622084842e-02, 1.225555615196510e+00, 1.223382083848615e+02, 2.392181941909961e+01, 2.598059726618437e+05
750, 8.335810947083352e-01, -3.637892453966400e-02, 1.225948205267635e+00, 1.218960956015011e+02, 2.400922882468079e+01, 2.598759436037691e+05
751, 8.393899048596157e-01, -3.523071975110955e-02, 1.226341378989670e+00, 1.214400779776531e+02, 2.409098747273761e+01, 2.599456668678776e+05
752, 8.451149756302082e-01, -3.409101789098674e-02, 1.226732175260363e+00, 1.209829624198958e+02, 2.416960743985266e+01, 2.600149028068093e+05
753, 8.507548944446862e-01, -3.296041393296002e-02, 1.227137596702102e+00, 1.205213726962262e+02, 2.424441155046471e+01, 2.600871079756515e+05
754, 8.563082697374338e-01, -3.183950173657474e-02, 1.227601418321635e+00, 1.200726376960025e+02, 2.431889204392440e+01, 2.601719406903918e+05
755, 8.617737312961495e-01, -3.072887396647137e-02, 1.228011432895281e+00, 1.195829639879344e+02, 2.438212895926495e+01, 2.602443773701759e+05
756, 8.671499306000051e-01, -2.962912198231205e-02, 1.228451720270619e+00, 1.191264131507797e+02, 2.444914754800752e+01, 2.603241495760580e+05
757, 8.724355411522673e-01, -2.854083569899073e-02, 1.228847825780668e+00, 1.186064931057785e+02, 2.450013500493151e+01, 2.603929018494282e+05
758, 8.776292588076224e-01, -2.746460341676590e-02, 1.229297054514019e+00, 1.181093083127059e+02, 2.455272208946653e+01, 2.604734698240400e+05
759, 8.827298020939550e-01, -2.640101162120856e-02, 1.229741050188026e+00, 1.176052328880942e+02, 2.460078016638067e+01, 2.605527976689036e+05
760, 8.877359125285084e-01, -2.535064475298029e-02, 1.230168224793122e+00, 1.170909227829371e+02, 2.464355394539507e+01, 2.606283683700864e+05
761, 8.926463549285255e-01, -2.431408494757534e-02, 1.230621079857590e+00, 1.165708258027390e+02, 2.468191814043356e+01, 2.607092006823217e+05
762, 8.974599177156952e-01, -2.329191174547929e-02, 1.231123023570363e+00, 1.160469420019031e+02, 2.471624625779158e+01, 2.608002500945677e+05
763, 9.021754132154888e-01, -2.228470177297735e-02, 1.231516315158663e+00, 1.155159768052700e+02, 2.474578524991742e+01, 2.608684286735378e+05
764, 9.067916779498270e-01, -2.129302839455553e-02, 1.232023707513485e+00, 1.149875931073501e+02, 2.477255547402966e+01, 2.609606059066098e+05
765, 9.113075729248959e-01, -2.031746133726747e-02, 1.232526862049070e+00, 1.144400831190981e+02, 2.479182625509889e+01, 2.610514228214212e+05
766, 9.157219839106866e-01, -1.935856628870666e-02, 1.232973543093631e+00, 1.138683428418568e+02, 2.480237891875487e+01, 2.611298158651379e+05
767, 9.200338217175709e-01, -1.841690446848128e-02, 1.233480480975524e+00, 1.132903321899723e+02, 2.480802230544936e+01, 2.612207119444723e+05
768, 9.242420224640268e-01, -1.749303217563893e-02, 1.233995324979832e+00, 1.126928770312362e+02, 2.480579585543710e+01, 2.613128002502723e+05
769, 9.283455478394882e-01, -1.658750031248773e-02, 1.234520343424750e+00, 1.121103992237520e+02, 2.480321011550756e+01, 2.614075007097037e+05
770, 9.323433853605129e-01, -1.570085388663221e-02, 1.235003548231278e+00, 1.114761066890968e+02, 2.478542534439128e+01, 2.614921180150000e+05
771, 9.362345486205137e-01, -1.483363149271357e-02, 1.235543113730210e+00, 1.108358357330096e+02, 2.476247494339690e+01, 2.615884556091176e+05
772, 9.400180775331389e-01, -1.398636477548927e-02, 1.236102918235061e+00, 1.102410540220548e+02, 2.474585705380300e+01, 2.616903347784831e+05
773, 9.436930385692651e-01, -1.315957787601024e-02, 1.236631263325097e+00, 1.095776997013874e+02, 2.470995647266115e+01, 2.617838779006606e+05
774, 9.472585249872455e-01, -1.235378686282143e-02, 1.237122061680739e+00, 1.088699441173302e+02, 2.466000395763353e+01, 2.618684810149027e+05
775, 9.507136570566587e-01, -1.156949915006279e-02, 1.237690767084117e+00, 1.081834611025965e+02, 2.461077806793413e+01, 2.619700614283536e+05
776, 9.540575822753661e-01, -1.080721290451809e-02, 1.238266700342292e+00, 1.075028695387807e+02, 2.455880030499651e+01, 2.620734120290653e+05
777, 9.572894755798566e-01, -1.006741644369011e-02, 1.238943601448057e+00, 1.067594557408132e+02, 2.448830026114183e+01, 2.621963768683125e+05
778, 9.604085395488169e-01, -9.350587627047352e-03, 1.239571141964365e+00, 1.059912122315399e+02, 2.440783296936142e+01, 2.623084922528466e+05
779, 9.634140045998841e-01, -8.657193242629846e-03, 1.240205126379430e+00, 1.051975293896610e+02, 2.431717626272062e+01, 2.624214410248565e+05
780, 9.663051291795308e-01, -7.987688391242016e-03, 1.240815935282643e+00, 1.044253137143820e+02, 2.422713694332775e+01, 2.625302232073686e+05
781, 9.690811999460232e-01, -7.342515870492127e-03, 1.241446950677292e+00, 1.036196809009747e+02, 2.412498368101117e+01, 2.626425324446897e+05
782, 9.717415319454219e-01, -6.722105560948539e-03, 1.242169871474195e+00, 1.027443026561608e+02, 2.400214654956682e+01, 2.627725031389881e+05
783, 9.742854687806747e-01, -6.126873816672013e-03, 1.242827426742401e+00, 1.018665914814626e+02, 2.387426870408465e+01, 2.628889031400980e+05
784, 9.767123827733709e-01, -5.557222862495423e-03, 1.243548624741781e+00, 1.009110587615747e+02, 2.372361073703485e+01, 2.630169122242088e+05
785, 9.790216751188182e-01, -5.013540200154321e-03, 1.244399957855817e+00, 9.989543215134363e+01, 2.355420744080305e+01, 2.631709520558933e+05
786, 9.812127760336852e-01, -4.496198025680839e-03, 1.245069968258843e+00, 9.890233665738054e+01, 2.338550495082415e+01, 2.632877865023425e+05
787, 9.832851448965862e-01, -4.005552660177891e-03, 1.245871240980051e+00, 9.782960059140621e+01, 2.319336219727265e+01, 2.634304776186610e+05
788, 9.852382703815770e-01, -3.541943996144381e-03, 1.246770441207284e+00, 9.666464423171369e+01, 2.297468881482207e+01, 2.635918167244251e+05
789, 9.870716705841061e-01, -3.105694961569857e-03, 1.247575871208274e+00, 9.546751039356896e+01, 2.274368856097566e+01, 2.637330930754644e+05
790, 9.887848931401280e-01, -2.697111003684857e-03, 1.248508211364157e+00, 9.414245267525068e+01, 2.247751935509358e+01, 2.638984141454584e+05
791, 9.903775153376136e-01, -2.316479594529471e-03, 1.249434468950265e+00, 9.281563011838610e+01, 2.220625436276500e+01, 2.640628602803911e+05
792, 9.918491442208646e-01, -1.964069760148994e-03, 1.250478599551693e+00, 9.127345281517947e+01, 2.187878903101761e+01, 2.642477115530835e+05
793, 9.931994166874779e-01, -1.640131635271200e-03, 1.251620435336593e+00, 8.966202970740508e+01, 2.153003950963677e+01, 2.644521582624306e+05
794, 9.944279995779237e-01, -1.344896045198040e-03, 1.252709001525668e+00, 8.788935496743113e+01, 2.113792966124028e+01, 2.646426717631979e+05
795, 9.955345897577588e-01, -1.078574116528439e-03, 1.254058394903577e+00, 8.583438207213260e+01, 2.067328290324023e+01, 2.648828528772537e+05
796, 9.965189141924143e-01, -8.413569182399924e-04, 1.255464412366730e+00, 8.368008772824361e+01, 2.018013315561084e+01, 2.651339968847265e+05
797, 9.973807300145650e-01, -6.334151345254512e-04, 1.257073169781834e+00, 8.096404614902140e+01, 1.954696291685042e+01, 2.654179043805507e+05
798, 9.981198245840520e-01, -4.548987706658734e-04, 1.259028170203294e+00, 7.774328292649815e+01, 1.878738471644423e+01, 2.657669295319551e+05
799, 9.987360155403499e-01, -3.059368930921381e-04, 1.261273058484732e+00, 7.368743800955129e+01, 1.782149908326348e+01, 2.661646461066843e+05
800, 9.992291508475604e-01, -1.866374046540359e-04, 1.263341120865158e+00, 6.828360584423694e+01, 1.652514619050062e+01, 2.665071466741490e+05
801, 9.995991088319254e-01, -9.708685597872860e-05, 1.260622475555726e+00, 5.662065806301108e+01, 1.370921148394233e+01, 2.657613079297987e+05
802, 9.998457982118480e-01, -3.735029365989351e-05, 1.251175864514713e+00, 2.673917795776968e+01, 6.476268002910322e+00, 2.634745186762687e+05
803, 9.999691581204151e-01, -7.471145874189716e-06, 1.270245968753767e+00, 2.598860124166202e+01, 6.295486317795382e+00, 2.674829737205578e+05
